FindingID,AtomicUnitID,SourceDoc,AssignedCategoryID,CandidateCategoryIDs,FindingType,Severity,Status,Evidence,Recommendation
G3F-00782,HBA-SKP019-00001,SRC-SKILLPACK-EQUIPMENT-EXTRACT,CAT-004,CAT-004:9;CAT-008:9,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,equipment-extract is used with a generic TASK shell with no profile.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00783,HBA-SKP019-00004,SRC-SKILLPACK-EQUIPMENT-EXTRACT,CAT-004,CAT-004:10;CAT-008:9,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,TaskSkill is a required brief field and must be equipment-extract.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00784,HBA-SKP019-00009,SRC-SKILLPACK-EQUIPMENT-EXTRACT,CAT-004,CAT-004:9;CAT-008:9,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,equipment-extract uses TaskProfile NONE and runs in generic TASK shell mode without a profile.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00785,HBA-SKP019-00018,SRC-SKILLPACK-EQUIPMENT-EXTRACT,CAT-004,CAT-004:10;CAT-008:9,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,The equipment-extract brief omits AllowedTools because the skill has no deterministic tool dependencies.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00786,HBA-SKP019-00131,SRC-SKILLPACK-EQUIPMENT-EXTRACT,CAT-008,CAT-008:9;CAT-004:8,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,equipment-extract has no TASK-enforced deterministic tools.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00787,HBA-SKP020-00009,SRC-SKILLPACK-ESTIMATE-PREP,CAT-009,CAT-009:6;CAT-008:5;CAT-007:4;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"Without a canonical BOE, BASIS_OF_ESTIMATE.md must include Purpose, Project Context, Estimation Scope, Estimation Strategy, Per-Deliverable Estimation Plan, Dependency-Informed Run Sequence, Missing or Weak PRICE_SOURCES Register, Aggregation Strategy, Assumptions and Constraints","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00788,HBA-SKP020-00010,SRC-SKILLPACK-ESTIMATE-PREP,CAT-003,CAT-003:6;CAT-008:5;CAT-004:3;CAT-009:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,The Per-Deliverable Plan must include every deliverable from the decomposition.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00789,HBA-SKP020-00018,SRC-SKILLPACK-ESTIMATE-PREP,CAT-003,CAT-003:6;CAT-008:5;CAT-004:3;CAT-010:2,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"Run_Context.md must include RunID, AsOf, Phase, Mode, EXECUTION_ROOT, DECOMPOSITION_PATH, SOURCE_DOCUMENTS, PROJECT_CONTEXT, CURRENCY, SCHEMA_MODE, EXPORT_BUNDLE, and Warnings when present.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00790,HBA-SKP020-00036,SRC-SKILLPACK-ESTIMATE-PREP,CAT-003,CAT-003:6;CAT-008:5;CAT-004:3;CAT-010:2,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"Common required brief fields include PHASE, EXECUTION_ROOT, DECOMPOSITION_PATH, SOURCE_DOCUMENTS, CURRENCY, and PROJECT_CONTEXT.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00791,HBA-SKP020-00044,SRC-SKILLPACK-ESTIMATE-PREP,CAT-003,CAT-003:6;CAT-008:5;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"For SCAFFOLD, DISCIPLINE_HINTS may override or supplement discipline detection from decomposition.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00792,HBA-SKP020-00109,SRC-SKILLPACK-ESTIMATE-PREP,CAT-003,CAT-003:6;CAT-008:5;CAT-004:3;CAT-009:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,BOE completeness requires every decomposition deliverable to appear in the per-deliverable estimation plan.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00793,HBA-SKP020-00195,SRC-SKILLPACK-ESTIMATE-PREP,CAT-003,CAT-003:6;CAT-008:5;CAT-004:3;CAT-010:2,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"In PHASE=SCAFFOLD, expected inputs are decomposition, source documents, project context, and optional HUMAN_PRICING when MODE=ENRICH.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00794,HBA-SKP020-00200,SRC-SKILLPACK-ESTIMATE-PREP,CAT-003,CAT-003:6;CAT-008:5;CAT-004:3;CAT-010:2,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"Required common inputs are EXECUTION_ROOT, PHASE, DECOMPOSITION_PATH, SOURCE_DOCUMENTS, CURRENCY, and PROJECT_CONTEXT.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00795,HBA-SKP020-00219,SRC-SKILLPACK-ESTIMATE-PREP,CAT-003,CAT-003:6;CAT-009:6;CAT-008:5;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"estimate-prep must not modify _PriceSources, _Estimates, deliverable folders, decomposition outputs, or dependency registers.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00796,HBA-SKP021-00002,SRC-SKILLPACK-ESTIMATE-SNAPSHOT,CAT-008,CAT-008:5;CAT-009:5;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,The required ScopePath field is the top-level execution root.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00797,HBA-SKP021-00004,SRC-SKILLPACK-ESTIMATE-SNAPSHOT,CAT-008,CAT-008:5;CAT-009:5;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,AllowedWriteTargets for estimate-snapshot are restricted to the execution root _Estimates directory.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00798,HBA-SKP021-00006,SRC-SKILLPACK-ESTIMATE-SNAPSHOT,CAT-004,CAT-004:7;CAT-008:7,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"RuntimeOverrides.BASIS_OF_ESTIMATE must be one of QUOTE, RATE_TABLE, HISTORICAL, PARAMETRIC, or ALLOWANCE.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00799,HBA-SKP021-00009,SRC-SKILLPACK-ESTIMATE-SNAPSHOT,CAT-004,CAT-004:7;CAT-003:6;CAT-008:5,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,RuntimeOverrides.DECOMPOSITION_PATH may be auto-located under _Decomposition when absent.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00800,HBA-SKP021-00010,SRC-SKILLPACK-ESTIMATE-SNAPSHOT,CAT-003,CAT-003:6;CAT-008:5;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,The estimate-snapshot skill logs a MISSING_DECOMPOSITION warning when no decomposition markdown is found.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00801,HBA-SKP021-00011,SRC-SKILLPACK-ESTIMATE-SNAPSHOT,CAT-004,CAT-004:7;CAT-009:6;CAT-008:5,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"RuntimeOverrides.DEPENDENCY_SOURCES defaults to AUTO, which reads each in-scope deliverable Dependencies.csv file.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00802,HBA-SKP021-00021,SRC-SKILLPACK-ESTIMATE-SNAPSHOT,CAT-003,CAT-003:6;CAT-008:5;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,The estimate-snapshot read boundary includes DECOMPOSITION_PATH when provided or auto-located.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00803,HBA-SKP021-00022,SRC-SKILLPACK-ESTIMATE-SNAPSHOT,CAT-009,CAT-009:6;CAT-008:5;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"When DEPENDENCY_SOURCES is AUTO, the estimate-snapshot read boundary includes each in-scope deliverable Dependencies.csv file.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00804,HBA-SKP021-00025,SRC-SKILLPACK-ESTIMATE-SNAPSHOT,CAT-003,CAT-003:6;CAT-008:5;CAT-004:3;CAT-009:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,The estimate-snapshot read boundary includes decomposition and deliverable metadata needed to resolve IDs.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00805,HBA-SKP021-00043,SRC-SKILLPACK-ESTIMATE-SNAPSHOT,CAT-006,CAT-006:5;CAT-008:5;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Step 0 fail-fast validates BASIS_OF_ESTIMATE with tools/validation/validate_enum.py.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00806,HBA-SKP021-00048,SRC-SKILLPACK-ESTIMATE-SNAPSHOT,CAT-003,CAT-003:6;CAT-009:6;CAT-008:5;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"Estimate-snapshot must leave deliverable content, _STATUS.md, decomposition outputs, and dependency registers untouched.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00807,HBA-SKP021-00068,SRC-SKILLPACK-ESTIMATE-SNAPSHOT,CAT-005,CAT-005:5;CAT-008:5;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Every priced row must carry a best-effort SourceRef or explicitly state location TBD.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00808,HBA-SKP021-00078,SRC-SKILLPACK-ESTIMATE-SNAPSHOT,CAT-005,CAT-005:5;CAT-008:5;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,HIGH confidence on a QUOTE-method row requires an attached SourceRef to the vendor quote.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00809,HBA-SKP021-00096,SRC-SKILLPACK-ESTIMATE-SNAPSHOT,CAT-003,CAT-003:6;CAT-008:5;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Missing decomposition logs MISSING_DECOMPOSITION in QA_Report.md and Run_Context.md.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00810,HBA-SKP021-00097,SRC-SKILLPACK-ESTIMATE-SNAPSHOT,CAT-003,CAT-003:6;CAT-008:5;CAT-004:3;CAT-006:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,A run with missing decomposition proceeds with degraded ID and path validation.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00811,HBA-SKP021-00114,SRC-SKILLPACK-ESTIMATE-SNAPSHOT,CAT-008,CAT-008:5;CAT-009:5;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,ScopePath is a required estimate-snapshot input and is the execution root.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00812,HBA-SKP021-00116,SRC-SKILLPACK-ESTIMATE-SNAPSHOT,CAT-008,CAT-008:5;CAT-009:5;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,AllowedWriteTargets is required and must target the execution root _Estimates directory.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00813,HBA-SKP021-00118,SRC-SKILLPACK-ESTIMATE-SNAPSHOT,CAT-004,CAT-004:7;CAT-008:7,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"RuntimeOverrides.BASIS_OF_ESTIMATE is required and must be QUOTE, RATE_TABLE, HISTORICAL, PARAMETRIC, or ALLOWANCE.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00814,HBA-SKP021-00121,SRC-SKILLPACK-ESTIMATE-SNAPSHOT,CAT-003,CAT-003:6;CAT-008:5;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"If DECOMPOSITION_PATH is absent, estimate-snapshot attempts to locate the most recent decomposition markdown under _Decomposition.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00815,HBA-SKP021-00122,SRC-SKILLPACK-ESTIMATE-SNAPSHOT,CAT-003,CAT-003:6;CAT-008:5;CAT-004:3;CAT-006:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"If no decomposition is found, estimate-snapshot records a MISSING_DECOMPOSITION warning and proceeds with degraded ID and path validation.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00816,HBA-SKP021-00131,SRC-SKILLPACK-ESTIMATE-SNAPSHOT,CAT-003,CAT-003:6;CAT-008:5;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Estimate-snapshot reads DECOMPOSITION_PATH when it is provided or auto-located.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00817,HBA-SKP021-00132,SRC-SKILLPACK-ESTIMATE-SNAPSHOT,CAT-009,CAT-009:6;CAT-008:5;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Estimate-snapshot reads each in-scope deliverable Dependencies.csv when DEPENDENCY_SOURCES is AUTO.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00818,HBA-SKP021-00135,SRC-SKILLPACK-ESTIMATE-SNAPSHOT,CAT-003,CAT-003:6;CAT-008:5;CAT-004:3;CAT-009:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Estimate-snapshot reads decomposition and deliverable metadata needed to resolve IDs.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00819,HBA-SKP021-00141,SRC-SKILLPACK-ESTIMATE-SNAPSHOT,CAT-006,CAT-006:5;CAT-008:5;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Estimate-snapshot prefers tools/validation/validate_enum.py for BASIS_OF_ESTIMATE validation at Step 0.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00820,HBA-SKP021-00145,SRC-SKILLPACK-ESTIMATE-SNAPSHOT,CAT-003,CAT-003:6;CAT-009:6;CAT-008:5;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"Estimate-snapshot disallows modifying deliverable content, lifecycle files, decomposition outputs, and dependency registers.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00821,HBA-SKP021-00153,SRC-SKILLPACK-ESTIMATE-SNAPSHOT,CAT-003,CAT-003:6;CAT-008:5;CAT-004:3;CAT-009:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Step 1 reads DECOMPOSITION_PATH when provided or auto-located under the execution root _Decomposition directory.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00822,HBA-SKP021-00156,SRC-SKILLPACK-ESTIMATE-SNAPSHOT,CAT-003,CAT-003:6;CAT-008:5;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Step 1 records MISSING_DECOMPOSITION in QA and Run_Context.md when decomposition is missing.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00823,HBA-SKP021-00157,SRC-SKILLPACK-ESTIMATE-SNAPSHOT,CAT-003,CAT-003:6;CAT-008:5;CAT-004:3;CAT-006:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Step 1 proceeds best-effort with degraded validation when decomposition is missing.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00824,HBA-SKP021-00160,SRC-SKILLPACK-ESTIMATE-SNAPSHOT,CAT-009,CAT-009:6;CAT-008:5;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Step 3 reads each in-scope deliverable Dependencies.csv when DEPENDENCY_SOURCES is AUTO.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00825,HBA-SKP021-00170,SRC-SKILLPACK-ESTIMATE-SNAPSHOT,CAT-003,CAT-003:6;CAT-008:5;CAT-004:3;CAT-009:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Step 5 assigns WBS_PackageID and WBS_DeliverableID from decomposition when available.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00826,HBA-SKP021-00180,SRC-SKILLPACK-ESTIMATE-SNAPSHOT,CAT-005,CAT-005:5;CAT-008:5;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Step 5 populates SourceRef on every priced row with a file reference or a log entry reference.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00827,HBA-SKP021-00213,SRC-SKILLPACK-ESTIMATE-SNAPSHOT,CAT-005,CAT-005:5;CAT-008:5;CAT-004:3;CAT-009:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"Detail.csv mandatory columns are LineID, CBS, WBS_PackageID, WBS_DeliverableID, Description, Qty, Unit, UnitRate, Amount, Currency, Method, SourceRef, Confidence, and Notes.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00828,HBA-SKP021-00222,SRC-SKILLPACK-ESTIMATE-SNAPSHOT,CAT-003,CAT-003:6;CAT-009:6;CAT-008:5;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"Estimate-snapshot must never modify deliverable content, lifecycle files, decomposition outputs, or dependency registers.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00829,HBA-SKP021-00223,SRC-SKILLPACK-ESTIMATE-SNAPSHOT,CAT-005,CAT-005:5;CAT-008:5;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,Provenance-first discipline requires every Detail.csv priced row to carry SourceRef or location TBD.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00830,HBA-SKP021-00238,SRC-SKILLPACK-ESTIMATE-SNAPSHOT,CAT-005,CAT-005:5;CAT-008:5;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,QA expects every priced row to have SourceRef or location TBD.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00831,HBA-SKP021-00245,SRC-SKILLPACK-ESTIMATE-SNAPSHOT,CAT-003,CAT-003:6;CAT-008:5;CAT-004:3,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,"Reasoning and file-write operations load decomposition, enumerate scope, load evidence, generate details and rollups, and emit QA artifacts.","Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00832,HBA-SKP021-00246,SRC-SKILLPACK-ESTIMATE-SNAPSHOT,CAT-004,CAT-004:5;CAT-006:5;CAT-008:5,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,TASK-enforced estimate-snapshot tools include python3 tools/validation/validate_enum.py.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00833,HBA-SKP021-00247,SRC-SKILLPACK-ESTIMATE-SNAPSHOT,CAT-004,CAT-004:5;CAT-008:5,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,TASK-enforced estimate-snapshot tools include bash tools/scaffolding/create_snapshot_folder.sh.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00834,HBA-SKP021-00248,SRC-SKILLPACK-ESTIMATE-SNAPSHOT,CAT-004,CAT-004:5;CAT-008:5,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,TASK-enforced estimate-snapshot tools include bash tools/scaffolding/update_latest_pointer.sh.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
G3F-00835,HBA-SKP021-00249,SRC-SKILLPACK-ESTIMATE-SNAPSHOT,CAT-004,CAT-004:5;CAT-008:5,AMBIGUOUS_CATEGORY_SIGNAL,ADVISORY,OPEN_PENDING_REVIEW,No additional operational helpers are declared beyond the TASK-enforced estimate-snapshot tools.,"Review during Gate 3 category acceptance; if the atom is not truly atomic, split only by explicit human decision."
